StudentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceScore,DropoutRisk
S01745,19,94,2,0,1,1,1,23,2,3,1,83,90,1,2,0,89.1,Low Risk
S01746,19,94,1,0,1,1,1,20,1,6,1,69,56,1,2,2,71.3,Low Risk
S01747,19,94,1,0,1,1,1,18,0,20,1,68,43,1,2,3,65.8,Medium Risk
S01748,19,94,1,0,1,1,1,23,3,5,0,58,56,1,2,2,68.0,Low Risk
S01749,19,94,1,0,1,1,1,23,2,3,1,83,90,1,2,0,89.1,Low Risk
S01750,24,63,0,1,1,1,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01751,24,63,0,1,1,1,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01752,24,63,0,1,1,1,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01753,24,63,0,1,0,1,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01754,24,63,0,1,0,1,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01755,24,63,0,1,0,1,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01756,24,63,1,0,0,1,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01757,24,63,1,0,0,1,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01758,24,63,1,0,0,1,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01759,24,63,0,0,0,0,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01760,24,63,0,0,0,0,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01761,24,63,0,0,0,0,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01762,24,63,1,1,2,1,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01763,24,63,1,1,2,1,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01764,24,63,1,1,2,1,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01765,24,63,1,0,1,0,0,26,3,8,1,81,60,1,2,2,67.19999999999999,Medium Risk
S01766,24,63,1,0,1,0,0,27,2,19,1,95,89,1,2,0,83.0,Medium Risk
S01767,24,63,1,0,1,0,0,29,1,4,1,58,88,1,2,0,71.5,Medium Risk
S01768,23,87,2,1,2,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01769,23,87,2,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01770,23,87,2,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01771,23,87,1,1,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01772,23,87,1,0,2,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01773,23,87,0,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01774,23,87,2,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01775,23,87,0,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01776,23,87,0,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01777,23,87,2,1,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01778,23,87,0,0,1,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01779,23,87,1,0,2,1,1,26,1,4,0,67,90,1,1,0,82.19999999999999,Low Risk
S01780,20,67,1,1,1,1,1,29,1,5,1,85,57,1,0,2,68.39999999999999,Medium Risk
S01781,20,67,1,1,1,1,1,24,0,9,0,83,100,0,2,0,85.0,Medium Risk
S01782,20,67,1,1,1,1,1,26,1,5,1,59,63,1,2,2,63.0,Medium Risk
S01783,20,67,0,0,1,1,1,29,1,5,1,85,57,1,0,2,68.39999999999999,Medium Risk
S01784,20,67,0,0,1,1,1,24,0,9,0,83,100,0,2,0,85.0,Medium Risk
S01785,20,67,0,0,1,1,1,26,1,5,1,59,63,1,2,2,63.0,Medium Risk
S01786,20,67,0,1,1,1,1,29,1,5,1,85,57,1,0,2,68.39999999999999,Medium Risk
S01787,20,67,0,1,1,1,1,24,0,9,0,83,100,0,2,0,85.0,Medium Risk
S01788,20,67,0,1,1,1,1,26,1,5,1,59,63,1,2,2,63.0,Medium Risk
S01789,20,67,2,0,2,1,1,29,1,5,1,85,57,1,0,2,68.39999999999999,Medium Risk
S01790,20,67,2,0,2,1,1,24,0,9,0,83,100,0,2,0,85.0,Medium Risk
S01791,20,67,2,0,2,1,1,26,1,5,1,59,63,1,2,2,63.0,Medium Risk
S01792,20,67,1,0,0,0,1,29,1,5,1,85,57,1,0,2,68.39999999999999,Medium Risk
S01793,20,67,1,0,0,0,1,24,0,9,0,83,100,0,2,0,85.0,Medium Risk
S01794,20,67,1,0,0,0,1,26,1,5,1,59,63,1,2,2,63.0,Medium Risk
S01795,15,74,2,1,0,1,0,29,1,0,1,88,65,1,1,2,74.6,Medium Risk
S01796,15,74,2,1,0,1,0,19,0,13,1,67,40,1,2,3,58.3,Medium Risk
S01797,15,74,0,0,0,1,0,29,1,0,1,88,65,1,1,2,74.6,Medium Risk
S01798,15,74,0,0,0,1,0,19,0,13,1,67,40,1,2,3,58.3,Medium Risk
S01799,11,62,2,1,1,1,1,23,3,20,0,72,53,1,2,3,61.39999999999999,Medium Risk
S01800,11,62,2,1,1,1,1,20,1,15,0,69,85,1,1,0,73.3,Medium Risk
S01801,11,62,2,1,1,1,1,22,0,10,0,82,41,1,2,3,59.599999999999994,Medium Risk
S01802,11,62,2,1,1,1,1,24,2,19,1,69,80,1,1,1,71.3,Medium Risk
S01803,11,62,2,1,1,1,1,24,2,20,1,79,71,1,2,1,70.7,Medium Risk
S01804,11,62,2,1,1,1,1,23,2,5,0,76,99,1,2,0,81.0,Medium Risk
S01805,11,62,2,1,1,1,1,23,3,20,0,72,53,1,2,3,61.39999999999999,Medium Risk
S01806,11,62,2,1,1,1,1,20,1,15,0,69,85,1,1,0,73.3,Medium Risk
S01807,11,62,2,1,1,1,1,22,0,10,0,82,41,1,2,3,59.599999999999994,Medium Risk
S01808,11,62,2,1,1,1,1,24,2,19,1,69,80,1,1,1,71.3,Medium Risk
S01809,11,62,2,1,1,1,1,24,2,20,1,79,71,1,2,1,70.7,Medium Risk
S01810,11,62,2,1,1,1,1,23,2,5,0,76,99,1,2,0,81.0,Medium Risk
S01811,11,62,1,1,2,1,1,23,3,20,0,72,53,1,2,3,61.39999999999999,Medium Risk
S01812,11,62,1,1,2,1,1,20,1,15,0,69,85,1,1,0,73.3,Medium Risk
S01813,11,62,1,1,2,1,1,22,0,10,0,82,41,1,2,3,59.599999999999994,Medium Risk
S01814,11,62,1,1,2,1,1,24,2,19,1,69,80,1,1,1,71.3,Medium Risk
S01815,11,62,1,1,2,1,1,24,2,20,1,79,71,1,2,1,70.7,Medium Risk
S01816,11,62,1,1,2,1,1,23,2,5,0,76,99,1,2,0,81.0,Medium Risk
S01817,17,71,1,1,1,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01818,17,71,1,1,0,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01819,17,71,1,1,1,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01820,17,71,0,1,0,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01821,17,71,1,1,0,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01822,17,71,1,1,1,1,1,23,0,10,1,68,55,0,0,2,63.7,Medium Risk
S01823,25,91,1,0,0,1,1,28,1,8,1,62,57,1,2,2,68.7,Low Risk
S01824,25,91,1,0,0,1,1,26,1,16,0,54,68,1,2,2,70.7,Low Risk
S01825,25,91,1,0,0,1,1,27,3,10,1,71,42,0,0,3,65.4,Medium Risk
S01826,25,91,1,0,0,1,1,20,0,17,1,73,48,1,2,3,68.4,Medium Risk
S01827,25,91,1,0,2,1,1,28,1,8,1,62,57,1,2,2,68.7,Low Risk
S01828,25,91,1,0,2,1,1,26,1,16,0,54,68,1,2,2,70.7,Low Risk
S01829,25,91,1,0,2,1,1,27,3,10,1,71,42,0,0,3,65.4,Medium Risk
S01830,25,91,1,0,2,1,1,20,0,17,1,73,48,1,2,3,68.4,Medium Risk
S01831,25,91,1,0,1,1,1,28,1,8,1,62,57,1,2,2,68.7,Low Risk
S01832,25,91,1,0,1,1,1,26,1,16,0,54,68,1,2,2,70.7,Low Risk
S01833,25,91,1,0,1,1,1,27,3,10,1,71,42,0,0,3,65.4,Medium Risk
S01834,25,91,1,0,1,1,1,20,0,17,1,73,48,1,2,3,68.4,Medium Risk
S01835,25,91,2,0,1,1,1,28,1,8,1,62,57,1,2,2,68.7,Low Risk
S01836,25,91,2,0,1,1,1,26,1,16,0,54,68,1,2,2,70.7,Low Risk
S01837,25,91,2,0,1,1,1,27,3,10,1,71,42,0,0,3,65.4,Medium Risk
S01838,25,91,2,0,1,1,1,20,0,17,1,73,48,1,2,3,68.4,Medium Risk
S01839,21,95,1,0,2,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01840,21,95,1,0,2,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01841,21,95,1,0,2,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01842,21,95,1,0,2,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01843,21,95,1,0,2,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01844,21,95,0,0,0,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01845,21,95,0,0,0,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01846,21,95,0,0,0,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01847,21,95,0,0,0,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01848,21,95,0,0,0,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01849,21,95,1,0,1,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01850,21,95,1,0,1,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01851,21,95,1,0,1,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01852,21,95,1,0,1,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01853,21,95,1,0,1,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01854,21,95,1,1,2,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01855,21,95,1,1,2,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01856,21,95,1,1,2,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01857,21,95,1,1,2,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01858,21,95,1,1,2,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01859,21,95,2,0,1,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01860,21,95,2,0,1,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01861,21,95,2,0,1,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01862,21,95,2,0,1,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01863,21,95,2,0,1,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01864,21,95,0,0,0,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01865,21,95,0,0,0,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01866,21,95,0,0,0,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01867,21,95,0,0,0,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01868,21,95,0,0,0,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01869,21,95,1,0,1,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01870,21,95,1,0,1,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01871,21,95,1,0,1,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01872,21,95,1,0,1,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01873,21,95,1,0,1,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01874,21,95,0,0,0,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01875,21,95,0,0,0,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01876,21,95,0,0,0,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01877,21,95,0,0,0,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01878,21,95,0,0,0,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01879,21,95,2,1,0,0,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01880,21,95,2,1,0,0,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01881,21,95,2,1,0,0,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01882,21,95,2,1,0,0,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01883,21,95,2,1,0,0,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01884,21,95,2,1,1,0,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01885,21,95,2,1,1,0,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01886,21,95,2,1,1,0,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01887,21,95,2,1,1,0,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01888,21,95,2,1,1,0,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01889,21,95,1,1,1,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01890,21,95,1,1,1,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01891,21,95,1,1,1,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01892,21,95,1,1,1,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01893,21,95,1,1,1,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01894,21,95,1,0,2,1,1,26,2,2,1,72,100,1,2,0,90.1,Low Risk
S01895,21,95,1,0,2,1,1,22,1,20,1,58,56,0,2,2,68.3,Low Risk
S01896,21,95,1,0,2,1,1,24,3,11,1,88,94,1,2,0,92.5,Low Risk
S01897,21,95,1,0,2,1,1,20,1,15,0,99,71,1,1,1,86.6,Low Risk
S01898,21,95,1,0,2,1,1,18,3,10,1,88,76,1,1,1,85.3,Low Risk
S01899,13,69,0,1,0,1,0,23,1,16,1,56,65,0,1,2,63.5,Medium Risk
S01900,13,69,0,1,0,1,0,18,0,7,0,74,72,0,2,1,71.7,Medium Risk
S01901,13,69,0,1,0,1,0,23,3,12,1,96,61,1,1,2,73.9,Medium Risk
S01902,13,69,0,1,0,1,0,28,0,12,1,58,50,0,2,3,58.099999999999994,Medium Risk
S01903,13,69,0,1,0,1,0,23,1,16,1,56,65,0,1,2,63.5,Medium Risk
S01904,13,69,0,1,0,1,0,18,0,7,0,74,72,0,2,1,71.7,Medium Risk
S01905,13,69,0,1,0,1,0,23,3,12,1,96,61,1,1,2,73.9,Medium Risk
S01906,13,69,0,1,0,1,0,28,0,12,1,58,50,0,2,3,58.099999999999994,Medium Risk
S01907,13,69,1,1,0,1,0,23,1,16,1,56,65,0,1,2,63.5,Medium Risk
S01908,13,69,1,1,0,1,0,18,0,7,0,74,72,0,2,1,71.7,Medium Risk
S01909,13,69,1,1,0,1,0,23,3,12,1,96,61,1,1,2,73.9,Medium Risk
S01910,13,69,1,1,0,1,0,28,0,12,1,58,50,0,2,3,58.099999999999994,Medium Risk
S01911,13,69,0,1,2,0,0,23,1,16,1,56,65,0,1,2,63.5,Medium Risk
S01912,13,69,0,1,2,0,0,18,0,7,0,74,72,0,2,1,71.7,Medium Risk
S01913,13,69,0,1,2,0,0,23,3,12,1,96,61,1,1,2,73.9,Medium Risk
S01914,13,69,0,1,2,0,0,28,0,12,1,58,50,0,2,3,58.099999999999994,Medium Risk
S01915,21,79,2,1,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01916,21,79,2,1,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01917,21,79,2,1,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01918,21,79,1,0,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01919,21,79,1,0,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01920,21,79,1,0,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01921,21,79,0,1,1,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01922,21,79,0,1,1,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01923,21,79,0,1,1,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01924,21,79,1,1,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01925,21,79,1,1,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01926,21,79,1,1,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01927,21,79,1,1,2,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01928,21,79,1,1,2,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01929,21,79,1,1,2,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01930,21,79,2,1,1,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01931,21,79,2,1,1,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01932,21,79,2,1,1,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01933,21,79,0,1,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01934,21,79,0,1,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01935,21,79,0,1,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01936,21,79,0,1,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01937,21,79,0,1,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01938,21,79,0,1,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01939,21,79,1,1,1,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01940,21,79,1,1,1,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01941,21,79,1,1,1,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01942,21,79,0,1,2,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01943,21,79,0,1,2,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01944,21,79,0,1,2,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01945,21,79,1,1,0,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01946,21,79,1,1,0,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01947,21,79,1,1,0,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01948,21,79,1,1,2,1,1,19,3,9,1,59,80,0,2,1,73.4,Low Risk
S01949,21,79,1,1,2,1,1,23,1,10,1,85,55,1,2,2,71.2,Low Risk
S01950,21,79,1,1,2,1,1,26,1,1,1,75,75,1,2,1,76.2,Low Risk
S01951,21,91,2,1,1,1,1,26,0,10,0,83,98,0,2,0,91.39999999999999,Low Risk
S01952,21,91,2,1,1,1,1,26,0,10,0,83,98,0,2,0,91.39999999999999,Low Risk
S01953,21,91,1,1,2,1,1,26,0,10,0,83,98,0,2,0,91.39999999999999,Low Risk
S01954,20,81,1,1,2,0,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01955,20,81,1,1,2,0,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01956,20,81,1,1,0,1,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01957,20,81,1,1,0,1,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01958,20,81,1,1,1,1,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01959,20,81,1,1,1,1,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01960,20,81,2,1,0,0,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01961,20,81,2,1,0,0,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01962,20,81,2,1,1,1,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01963,20,81,2,1,1,1,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01964,20,81,1,0,1,1,1,19,0,2,1,73,56,0,0,2,68.6,Low Risk
S01965,20,81,1,0,1,1,1,22,2,12,1,83,81,1,2,1,81.6,Low Risk
S01966,13,87,0,1,1,1,0,28,3,11,0,88,61,1,0,2,76.89999999999999,Low Risk
S01967,13,87,1,0,0,1,0,28,3,11,0,88,61,1,0,2,76.89999999999999,Low Risk
S01968,13,87,0,1,2,1,0,28,3,11,0,88,61,1,0,2,76.89999999999999,Low Risk
S01969,22,94,1,1,2,1,0,28,3,13,1,83,56,0,2,2,75.5,Low Risk
S01970,22,94,1,1,2,1,0,23,3,11,1,98,96,1,0,0,96.00000000000001,Low Risk
S01971,22,94,1,1,1,1,0,28,3,13,1,83,56,0,2,2,75.5,Low Risk
S01972,22,94,1,1,1,1,0,23,3,11,1,98,96,1,0,0,96.00000000000001,Low Risk
S01973,22,94,0,0,2,1,0,28,3,13,1,83,56,0,2,2,75.5,Low Risk
S01974,22,94,0,0,2,1,0,23,3,11,1,98,96,1,0,0,96.00000000000001,Low Risk
S01975,23,60,1,1,1,1,1,27,2,12,1,92,67,0,1,2,72.4,Medium Risk
S01976,23,60,1,1,1,1,1,19,2,16,0,93,60,1,2,2,69.9,Medium Risk
S01977,23,60,1,1,1,1,1,29,3,15,0,63,62,1,1,2,61.7,Medium Risk
S01978,12,90,0,1,1,0,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01979,12,90,0,1,1,0,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01980,12,90,0,1,1,0,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01981,12,90,2,0,0,1,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01982,12,90,2,0,0,1,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01983,12,90,2,0,0,1,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01984,12,90,2,1,0,0,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01985,12,90,2,1,0,0,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01986,12,90,2,1,0,0,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01987,12,90,2,1,1,1,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01988,12,90,2,1,1,1,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01989,12,90,2,1,1,1,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01990,12,90,0,1,0,1,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01991,12,90,0,1,0,1,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01992,12,90,0,1,0,1,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01993,12,90,0,1,1,1,1,24,1,7,0,88,94,0,2,0,91.0,Low Risk
S01994,12,90,0,1,1,1,1,18,1,0,0,62,70,0,2,1,73.6,Low Risk
S01995,12,90,0,1,1,1,1,20,0,5,1,67,73,1,1,1,76.3,Low Risk
S01996,14,82,1,0,1,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S01997,14,82,1,0,1,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S01998,14,82,1,0,1,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S01999,14,82,1,0,0,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S02000,14,82,1,0,0,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S02001,14,82,1,0,0,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S02002,14,82,1,1,1,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S02003,14,82,1,1,1,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S02004,14,82,1,1,1,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S02005,14,82,1,1,1,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S02006,14,82,1,1,1,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S02007,14,82,1,1,1,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S02008,14,82,0,1,2,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S02009,14,82,0,1,2,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S02010,14,82,0,1,2,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S02011,14,82,2,0,0,1,1,19,3,1,1,60,41,1,2,3,59.0,Medium Risk
S02012,14,82,2,0,0,1,1,27,2,4,1,70,78,1,2,1,76.8,Low Risk
S02013,14,82,2,0,0,1,1,20,0,3,0,63,48,1,1,3,62.7,Medium Risk
S02014,23,81,1,1,1,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02015,23,81,1,1,1,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02016,23,81,1,1,1,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02017,23,81,0,0,1,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02018,23,81,0,0,1,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02019,23,81,0,0,1,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02020,23,81,1,0,0,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02021,23,81,1,0,0,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02022,23,81,1,0,0,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02023,23,81,1,0,0,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02024,23,81,1,0,0,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02025,23,81,1,0,0,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02026,23,81,1,0,1,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02027,23,81,1,0,1,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02028,23,81,1,0,1,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02029,23,81,1,0,2,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02030,23,81,1,0,2,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02031,23,81,1,0,2,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02032,23,81,2,0,0,1,1,20,1,3,1,59,57,1,2,2,64.8,Low Risk
S02033,23,81,2,0,0,1,1,19,2,5,1,90,54,1,2,3,72.9,Low Risk
S02034,23,81,2,0,0,1,1,27,0,6,1,79,57,1,2,2,70.8,Low Risk
S02035,23,74,2,1,0,1,1,22,2,4,1,61,84,1,2,1,74.10000000000001,Medium Risk
S02036,23,74,2,1,0,1,1,28,2,14,1,72,56,0,2,2,66.2,Medium Risk
S02037,23,74,2,1,0,1,1,26,3,1,1,65,62,1,2,2,66.5,Medium Risk
S02038,23,74,0,0,0,1,1,22,2,4,1,61,84,1,2,1,74.10000000000001,Medium Risk
S02039,23,74,0,0,0,1,1,28,2,14,1,72,56,0,2,2,66.2,Medium Risk
